,sigma,x,y,z,t
10957,10,-7.590656495139007,-10.575205779977079,20.948041985447784,9.57
10958,10,-7.895403003426535,-11.003006722015183,21.2212744480392,9.58
10959,10,-8.211558806978598,-11.423645198999038,21.554142680632154,9.59
10960,10,-8.537064463919242,-11.830941338076126,21.94803147158993,9.6
10961,10,-8.869427180706351,-12.217868920279294,22.40348206670839,9.61
10962,10,-9.20568414367066,-12.57661943444147,22.91995688218006,9.620000000000001
10963,10,-9.542378360135062,-12.89872850713549,23.495593872155638,9.63
10964,10,-9.875552467879501,-13.175275059721258,24.126967712657166,9.64
10965,10,-10.200765539898057,-13.397160579018308,24.80887491277435,9.65
10966,10,-10.513139161417127,-13.555470233450716,25.53417323598629,9.66
10967,10,-10.807436991862577,-13.64190783176408,26.29370196511892,9.67
10968,10,-11.078181160257024,-13.649286744703948,27.076312804782326,9.68
10969,10,-11.319805779438036,-13.57204620633598,27.869037263770405,9.69
10970,10,-11.526844401518737,-13.40675112058563,28.65740587586743,9.700000000000001
10971,10,-11.694144720497752,-13.152525797511059,29.425922042214232,9.71
10972,10,-11.81709849277175,-12.811367137087899,30.158672860678852,9.72
10973,10,-11.8918715790176,-12.388289061010516,30.840040646347138,9.73
10974,10,-11.915616289987092,-11.891263134384724,31.455459037513236,9.74
10975,10,-11.88664717717517,-11.33094041570916,31.992145781977484,9.75
10976,10,-11.804563538206345,-10.720167279437751,32.43973973652899,9.76
10977,10,-11.670305671778461,-10.073333422069247,32.79077792999265,9.77
10978,10,-11.486137955552204,-9.40561307801216,33.04096572805164,9.78
10979,10,-11.255559185202157,-8.732173717198258,33.189219126827645,9.790000000000001
10980,10,-10.983147652098884,-8.067428358584328,33.237486469430735,9.8
10981,10,-10.67435467622776,-7.424397410481912,33.19038292812369,9.81
10982,10,-10.335264347080347,-6.814227759482802,33.05468969339651,9.82
10983,10,-9.972339058318584,-6.245893135174202,32.83877935269507,9.83
10984,10,-9.592169604241263,-5.726076197703602,32.552028034686785,9.84
10985,10,-9.201245953519336,-5.259213423231984,32.20426614268731,9.85
10986,10,-8.805760627378566,-4.8476696769432825,31.80530514933632,9.86
10987,10,-8.411452174529888,-4.4920042268240765,31.36456259664751,9.870000000000001
10988,10,-8.023491671843937,-4.1912884557256715,30.89079204320591,9.88
10989,10,-7.646411304013146,-3.943440775296248,30.391913189460666,9.89
10990,10,-7.284071340594972,-3.7455514606996037,29.87492920512946,9.9
10991,10,-6.939659830904069,-3.5941780772642575,29.345914088936787,9.91
10992,10,-6.615718563779875,-3.485600067284131,28.810051740719164,9.92
10993,10,-6.314188557828052,-3.4160274703753455,28.271709563186135,9.93
10994,10,-6.036468861412547,-3.381763757016265,27.734532001829727,9.94
10995,10,-5.783483153677319,-3.3793260407599317,27.20154249043656,9.950000000000001
10996,10,-5.555749590266072,-3.405527881835803,26.675245443555085,9.96
10997,10,-5.353450317184251,-3.45753073612511,26.157722755969722,9.97
10998,10,-5.176498002865215,-3.5328701763013868,25.65072160755402,9.98
10999,10,-5.0245975369245075,-3.629462596157,25.15573208953872,9.99
11000,10,-4.897301761272443,-3.7455973817179684,24.674054501799073,10.0
11001,10,-4.794060625560656,-3.8799186562177215,24.206856921929017,10.01
11002,10,-4.714263548338752,-4.0314000816958435,23.755224170548278,10.02
11003,10,-4.657275137667905,-4.199315048717823,23.320199453992668,10.03
11004,10,-4.622464517030957,-4.383204243767901,22.90282004587153,10.040000000000001
11005,10,-4.609228699071697,-4.58284181878203,22.504148286477573,10.05
11006,10,-4.6170104858144265,-4.798200853581947,22.125299003283644,10.06
11007,10,-4.645311352129175,-5.029418430099501,21.767464285689428,10.07
11008,10,-4.693699766766655,-5.27676030342946,21.431936347637368,10.08
11009,10,-4.761815322248457,-5.540584774660979,21.120128939090783,10.09
11010,10,-4.849368976610418,-5.821305254252814,20.833597602420486,10.1
11011,10,-4.956139610903391,-6.11935074102771,20.574058783168258,10.11
11012,10,-5.08196701921132,-6.435123316220472,20.34340755903459,10.120000000000001
11013,10,-5.226741344288183,-6.768951615533631,20.143733420895288,10.13
11014,10,-5.390388836478243,-7.121039223824909,19.97733324257325,10.14
11015,10,-5.572853781620447,-7.491406940900036,19.8467201701901,10.15
11016,10,-5.774076314041899,-7.879827945369535,19.754626716651796,10.16
11017,10,-5.993965794036006,-8.28575510411806,19.703999844817787,10.17
11018,10,-6.232369405309274,-8.708240046377332,19.697985263935433,10.18
11019,10,-6.489035645136395,-9.145844153040237,19.73989759474604,10.19
11020,10,-6.763572467425182,-9.596542546308978,19.83317246467524,10.200000000000001
11021,10,-7.055400013176025,-10.057623190321719,19.981296151572334,10.21
11022,10,-7.363698143707287,-10.525584807926432,20.18770808211308,10.22
11023,10,-7.687349411527159,-10.996039211235521,20.455671556045054,10.23
11024,10,-8.024878677068383,-11.463625908555166,20.788108668874496,10.24
11025,10,-8.374391381486808,-11.921949531874914,21.187396885997977,10.25
11026,10,-8.73351333194994,-12.36355294172117,21.65512709799737,10.26
11027,10,-9.09933599832017,-12.779941445288065,22.191826663167976,10.27
11028,10,-9.46837247461298,-13.161674976095089,22.79665615757815,10.28
11029,10,-9.836530371995293,-13.498544997412601,23.467095015454493,10.290000000000001
11030,10,-10.199108801475958,-13.779850694457046,24.198638456409736,10.3
11031,10,-10.550827289830575,-13.994781901424147,24.984538574004294,10.31
11032,10,-10.885893170423094,-14.132910041384614,25.815620440716685,10.32
11033,10,-11.198114457867442,-14.18477119056145,26.68022204005955,10.33
11034,10,-11.481060341051117,-14.14251205374412,27.56429038763891,10.34
11035,10,-11.72826948806519,-14.000551003741709,28.451669916798878,10.35
11036,10,-11.933499252511835,-13.756191179730202,29.32459578305638,10.36
11037,10,-12.09100464621938,-13.410113536909995,30.1643861530242,10.370000000000001
11038,10,-12.195828703656659,-12.966677193516414,30.95229692622703,10.38
11039,10,-12.244081842918238,-12.43396861624639,31.670472590512524,10.39
11040,10,-12.23318613380907,-11.823563356129606,32.302911500838285,10.4
11041,10,-12.162059156532061,-11.150002225577015,32.836338858626085,10.41
11042,10,-12.03121829403427,-10.430020427093242,33.26089806345928,10.42
11043,10,-11.842792753255162,-9.681604289614551,33.57058293521085,10.43
11044,10,-11.600440098849484,-8.922973988745994,33.76337001480081,10.44
11045,10,-11.309174841625714,-8.171598398622514,33.84105078621723,10.450000000000001
11046,10,-10.975124950211756,-7.443338304529833,33.808800636033865,10.46
11047,10,-10.605239339223488,-6.751790083224148,33.67455355856048,10.47
11048,10,-10.206972128043871,-6.107868935215368,33.44826597123185,10.48
11049,10,-9.78796920373019,-5.519636508419714,33.141154972658526,10.49
11050,10,-9.355779138936592,-4.992348657637566,32.76498445675257,10.5
11051,10,-8.91760506679977,-4.528678977622578,32.33145269291295,10.51
11052,10,-8.480107779465417,-4.1290639624561125,31.85171220796822,10.52
11053,10,-8.04926407746097,-3.7921155507147333,31.33603121623473,10.53
11054,10,-7.630279165628134,-3.5150536590799586,30.793588961633805,10.540000000000001
11055,10,-7.227547927888239,-3.2941211695838164,30.23238592194959,10.55
11056,10,-6.84465751924378,-3.1249571035427692,29.65924452749863,10.56
11057,10,-6.484422560815968,-3.002912892795286,29.079874567327327,10.57
11058,10,-6.148944081313045,-2.923306862439888,28.49897986433308,10.58
11059,10,-5.839684130829268,-2.8816183091658036,27.92038669432792,10.59
11060,10,-5.557549030688313,-2.873626579831513,27.34717894999598,10.6
11061,10,-5.3029756102343555,-2.8955030986937897,26.781829736895908,10.61
11062,10,-5.076016052651736,-2.943864814377426,26.22632273981116,10.620000000000001
11063,10,-4.876418230494291,-3.0157975075860812,25.68225997993013,10.63
11064,10,-4.703699466053596,-3.108856501919107,25.150954763849903,10.64
11065,10,-4.557212511223961,-3.2210512234165436,24.63351021786963,10.65
11066,10,-4.4362032175522765,-3.3508188630291813,24.13088471347373,10.66
11067,10,-4.3398598538771145,-3.4969912482156684,23.643945990474357,10.67
11068,10,-4.267354378211786,-3.6587579998786492,23.173515953064218,10.68
11069,10,-4.217876187253883,-3.835628165049173,22.72040807678183,10.69
11070,10,-4.190658991111886,-4.027391767135696,22.285459200030438,10.700000000000001
11071,10,-4.185001503615261,-4.234082118488907,21.869557245772665,10.71
11072,10,-4.200282628104054,-4.455939235405194,21.4736661604752,10.72
11073,10,-4.235971776076418,-4.693374367676574,21.098849146132274,10.73
11074,10,-4.291634859994053,-4.946935162077525,20.746290907524152,10.74
11075,10,-4.3669364135526845,-5.217270957957305,20.417319543894283,10.75
11076,10,-4.4616381754639916,-5.505097300460706,20.11342837551246,10.76
11077,10,-4.5755943551419875,-5.811158648810452,19.836297798222198,10.77
11078,10,-4.708743666282619,-6.136188084391765,19.58781699893767,10.78
11079,10,-4.861098080957107,-6.4808626869000845,19.37010507608252,10.790000000000001
11080,10,-5.032728144913678,-6.845753135266262,19.185530763245517,10.8
11081,10,-5.2237445444995565,-7.231266038552329,19.036729524031788,10.81
11082,10,-5.434275549035022,-7.637577513139593,18.92661641940895,10.82
11083,10,-5.664439782964444,-8.064556621072565,18.858392309058694,10.83
11084,10,-5.914313758208122,-8.511677479977012,18.835540554242282,10.84
11085,10,-6.183893565493986,-8.977919505081282,18.861810280273083,10.85
11086,10,-6.47305015132866,-9.461655821072009,18.94118177354985,10.86
11087,10,-6.781477690162824,-9.960530938229502,19.07780858232492,10.870000000000001
11088,10,-7.108634765428122,-10.471330371488932,19.275929956375304,10.88
11089,10,-7.453678733307253,-10.989848577730124,19.539746465200405,10.89
11090,10,-7.815393719213581,-11.510760036376224,19.87325363023079,10.9
11091,10,-8.192113956792479,-12.02750747968217,20.280025797260258,10.91
11092,10,-8.581645156038618,-12.532220768129429,20.762947532530607,10.92
11093,10,-8.981187860504404,-13.015685019878465,21.323892144154392,10.93
11094,10,-9.387268327344238,-13.467380880285294,21.963352215597617,10.94
11095,10,-9.795684289813147,-13.875620722924298,22.6800360977,10.950000000000001
11096,10,-10.201474469238875,-14.227804783816461,23.470452672407095,10.96
11097,10,-10.59892197716761,-14.510816817160018,24.32851964893252,10.97
11098,10,-10.98160225695775,-14.711569522157422,25.245240482833044,10.98
11099,10,-11.342485467726114,-14.817692486136808,26.20850680076231,10.99
11100,10,-11.674100467862015,-14.818340162060315,27.203080671048202,11.0
11101,10,-11.968763978831646,-14.705062680798687,28.210817026677336,11.01
11102,10,-12.218870685250154,-14.472666449117762,29.21115803193553,11.02
11103,10,-12.417233390056289,-14.11996418651939,30.181913229440145,11.03
11104,10,-12.557452390688626,-13.650309680700218,31.10029331676624,11.040000000000001
11105,10,-12.634286263116245,-13.071819321360808,31.94412648880889,11.05
11106,10,-12.643990237335602,-12.397213221209261,32.69314294225941,11.06
11107,10,-12.58458795380999,-11.64325293731211,33.330192020822366,11.07
11108,10,-12.456045394174108,-10.829813116929387,33.84224658300284,11.08
11109,10,-12.260325802585553,-9.97867825079478,34.22107703376789,11.09
11110,10,-12.00131690788567,-9.112199213071307,34.46351908960596,11.1
11111,10,-11.684636553805529,-8.251962333401973,34.571319845806926,11.11
11112,10,-11.317336781160854,-7.417614917733368,34.5506070561787,11.120000000000001
11113,10,-10.907536479687925,-6.625958080770934,34.41107380008124,11.13
11114,10,-10.464018354337858,-5.890368975523643,34.16499913945806,11.14
11115,10,-9.99582578497836,-5.220563538894301,33.826228316094536,11.15
11116,10,-9.51189075521423,-4.622665237180648,33.40922034851271,11.16
